Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Original_Action,Unsupervised_Prediction,Supervised_Prediction,Risk_label
56980,53,42285,53,267,87,180,4,38,2,2,allow,0,0,Normal
51065,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
61013,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52170,45144,16828,45144,70,70,0,2,8,2,0,allow,1,0,Potential Threat
51021,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59799,443,59799,443,4666,1759,2907,19,28,11,8,allow,1,0,Potential Threat
60401,30046,28995,30046,70,70,0,2,8,2,0,allow,1,0,Potential Threat
59814,443,30492,443,1560,977,583,15,30,8,7,allow,1,0,Potential Threat
60439,47783,39683,47783,70,70,0,1,5,1,0,allow,1,0,Potential Threat
42895,443,18411,443,600,156,444,8,25,2,6,allow,0,0,Normal
64633,53,20577,53,255,102,153,2,30,1,1,allow,0,0,Normal
59240,53,59240,53,194,87,107,2,30,1,1,allow,0,0,Normal
54238,443,21116,443,499,425,74,4,0,3,1,allow,0,0,Normal
64282,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58804,443,5956,443,5167,700,4467,16,15,7,9,allow,1,0,Potential Threat
56933,80,47498,80,486,280,206,8,26,5,3,allow,0,0,Normal
49513,443,49513,443,140969,40311,100658,180,68,92,88,allow,1,0,Potential Threat
64655,443,35493,443,8903,2857,6046,22,135,10,12,allow,1,0,Potential Threat
64756,53,21500,53,195,102,93,2,30,1,1,allow,0,0,Normal
49418,27016,34441,27016,263,78,185,2,29,1,1,allow,1,0,Potential Threat
60412,12965,9031,12965,70,70,0,1,5,1,0,allow,1,0,Potential Threat
44320,443,45352,443,1657,1128,529,15,35,9,6,allow,1,0,Potential Threat
58705,5228,47511,5228,4706,2850,1856,44,6872,25,19,allow,1,0,Potential Threat
64036,23718,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
58935,443,64941,443,5167,700,4467,16,15,7,9,allow,1,0,Potential Threat
64379,53,61307,53,333,94,239,2,30,1,1,allow,1,0,Potential Threat
58961,80,54182,80,1674,1360,314,11,15,6,5,allow,1,0,Potential Threat
50362,53,58174,53,214,110,104,2,29,1,1,allow,0,0,Normal
52410,443,38111,443,128802,48896,79906,237,24,121,116,allow,1,0,Potential Threat
54973,53,61675,53,711,87,624,2,30,1,1,allow,1,0,Potential Threat
55365,53,5213,53,214,110,104,2,29,1,1,allow,0,0,Normal
14397,37965,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
57140,53,49557,53,177,94,83,2,30,1,1,allow,0,0,Normal
53416,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52224,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64659,53,14647,53,464,99,365,4,39,2,2,allow,0,0,Normal
57314,443,14727,443,134,60,74,3,6,2,1,allow,0,0,Normal
51941,19333,28791,19333,70,70,0,2,8,2,0,allow,1,0,Potential Threat
62175,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64997,53,57263,53,166,86,80,2,31,1,1,allow,0,0,Normal
30181,61689,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
56997,53,32024,53,273,102,171,2,30,1,1,allow,0,0,Normal
60038,80,60038,80,12881,767,12114,21,21,9,12,allow,1,0,Potential Threat
56623,53,18777,53,771,101,670,2,30,1,1,allow,0,0,Normal
51411,443,11555,443,202,70,132,3,11,1,2,allow,0,0,Normal
65187,53,19736,53,392,86,306,2,30,1,1,allow,0,0,Normal
60039,53,37317,53,312,82,230,2,31,1,1,allow,0,0,Normal
46495,4607,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
27005,27017,58319,27017,883,126,757,2,30,1,1,allow,1,0,Potential Threat
61772,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
60783,40010,46411,40010,316,136,180,6,6,3,3,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56486,80,1722,80,46682,3447,43235,61,135,27,34,allow,1,0,Potential Threat
32299,40015,23096,40015,188,70,118,2,31,1,1,allow,1,0,Potential Threat
57193,53,40448,53,229,110,119,2,30,1,1,allow,0,0,Normal
52025,443,47252,443,8034,2692,5342,15,16,8,7,allow,1,0,Potential Threat
47625,53,55385,53,168,78,90,2,30,1,1,allow,0,0,Normal
25067,22114,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
64245,53,47905,53,199,102,97,2,30,1,1,allow,0,0,Normal
53125,443,24442,443,3358,1952,1406,16,360,8,8,allow,1,0,Potential Threat
17415,25174,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
51695,37590,12016,37590,70,70,0,1,5,1,0,allow,1,0,Potential Threat
55083,53,24986,53,325,110,215,4,44,2,2,allow,0,0,Normal
63137,47117,19060,47117,574,448,126,10,25,8,2,allow,1,0,Potential Threat
52986,443,58135,443,280,140,140,5,130,3,2,allow,1,0,Potential Threat
62768,443,53717,443,30902,6307,24595,86,269,36,50,allow,1,0,Potential Threat
50130,53,58704,53,183,94,89,2,29,1,1,allow,0,0,Normal
58243,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56819,53,1488,53,209,110,99,2,30,1,1,allow,0,0,Normal
52647,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
3597,11392,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
62038,80,20471,80,668,224,444,10,18,4,6,allow,1,0,Potential Threat
64577,443,50601,443,24686,1935,22751,36,16,17,19,allow,1,0,Potential Threat
62068,80,36797,80,2806,626,2180,12,15,6,6,allow,1,0,Potential Threat
55065,443,23726,443,13236,4421,8815,28,61,16,12,allow,1,0,Potential Threat
64893,53,31080,53,232,102,130,2,30,1,1,allow,0,0,Normal
8191,51221,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
51607,53,31669,53,284,86,198,2,30,1,1,allow,0,0,Normal
60759,40010,60253,40010,316,136,180,6,7,3,3,allow,1,0,Potential Threat
52157,23002,50044,23002,70,70,0,1,5,1,0,allow,1,0,Potential Threat
52751,443,8615,443,5378,984,4394,18,17,10,8,allow,1,0,Potential Threat
50007,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
59051,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
35052,443,8505,443,4652,3109,1543,25,95,14,11,allow,1,0,Potential Threat
51103,443,36898,443,20280,13177,7103,82,1176,46,36,allow,1,0,Potential Threat
52817,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58645,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
27005,27015,25452,27015,887,126,761,2,30,1,1,allow,1,0,Potential Threat
56574,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52846,80,43511,80,3626,1778,1848,36,143,19,17,allow,1,0,Potential Threat
3777,64097,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
10151,60419,62503,60419,479,150,329,2,1200,1,1,allow,1,0,Potential Threat
18683,26467,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
64403,53,35591,53,186,95,91,2,31,1,1,allow,0,0,Normal
52134,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
53912,3478,60537,3478,3532,1792,1740,58,88,29,29,allow,1,0,Potential Threat
61605,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
7104,23,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
56237,80,56237,80,44949,1017,43932,48,15,15,33,allow,1,0,Potential Threat
57312,53,43620,53,208,106,102,2,30,1,1,allow,0,0,Normal
42558,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
64985,53,36411,53,192,98,94,2,30,1,1,allow,0,0,Normal
44903,80,37166,80,918,461,457,9,16,6,3,allow,0,0,Normal
62440,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
52669,443,6202,443,18814,2623,16191,54,25,26,28,allow,1,0,Potential Threat
10097,53,3471,53,259,86,173,2,30,1,1,allow,1,0,Potential Threat
61845,11392,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
53773,15459,13024,15459,70,70,0,2,7,2,0,allow,1,0,Potential Threat
59407,443,31789,443,3298,2132,1166,16,15,8,8,allow,1,0,Potential Threat
26792,37965,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
29746,53,29746,53,235,90,145,2,32,1,1,allow,0,0,Normal
60794,20010,30261,20010,70,70,0,2,8,2,0,allow,1,0,Potential Threat
61527,51050,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
53365,80,32049,80,405,285,120,5,15,3,2,allow,0,0,Normal
49641,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
50192,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
50072,53,48106,53,172,94,78,2,30,1,1,allow,0,0,Normal
57395,53,64683,53,262,88,174,4,58,2,2,allow,1,0,Potential Threat
55411,53,35188,53,200,94,106,2,30,1,1,allow,0,0,Normal
35752,80,35752,80,871846,24071,847775,900,30,326,574,allow,1,0,Potential Threat
65528,53,44314,53,168,86,82,2,30,1,1,allow,0,0,Normal
55441,53,20729,53,216,110,106,2,30,1,1,allow,0,0,Normal
56333,53,59595,53,209,110,99,2,31,1,1,allow,0,0,Normal
32704,25174,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
61180,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
9304,443,28860,443,3922,552,3370,16,16,8,8,allow,1,0,Potential Threat
56565,53,24401,53,164,86,78,2,30,1,1,allow,0,0,Normal
54325,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
63996,45759,55251,45759,66,66,0,2,8,2,0,allow,1,0,Potential Threat
39861,80,23505,80,1056,682,374,10,15,6,4,allow,1,0,Potential Threat
65405,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
37701,23,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
49558,53,42255,53,350,93,257,4,42,2,2,allow,0,0,Normal
50394,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
34452,80,18909,80,6260,696,5564,17,16,9,8,allow,1,0,Potential Threat
49267,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
58234,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59002,53,19057,53,238,94,144,2,30,1,1,allow,0,0,Normal
62887,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
13911,57470,0,0,60,60,0,1,0,1,0,deny,1,1,High Risk
56066,53,46856,53,208,106,102,2,30,1,1,allow,0,0,Normal
57470,6885,1463,6885,616,414,202,5,1200,3,2,allow,1,0,Potential Threat
49563,443,54610,443,6462,2102,4360,18,180,8,10,allow,1,0,Potential Threat
52170,80,60754,80,362,240,122,7,17,5,2,allow,0,0,Normal
63732,40642,31051,40642,66,66,0,2,7,2,0,allow,1,0,Potential Threat
55488,53,31385,53,210,94,116,2,29,1,1,allow,0,0,Normal
50559,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
54288,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
45690,60038,0,0,62,62,0,1,0,1,0,reset-both,1,1,High Risk
65209,57866,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
62546,443,43210,443,7740,2603,5137,13,120,7,6,allow,1,0,Potential Threat
35400,443,23133,443,11083,4080,7003,38,40,14,24,allow,1,0,Potential Threat
36656,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
42030,25,0,0,74,74,0,1,0,1,0,deny,0,1,Known Attack
27824,51505,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
38502,443,34798,443,2378,1126,1252,14,978,7,7,allow,1,0,Potential Threat
21502,44847,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
51920,30188,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
51891,23238,29444,23238,70,70,0,1,5,1,0,allow,1,0,Potential Threat
56603,53,24241,53,179,94,85,2,30,1,1,allow,0,0,Normal
50506,10214,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
9605,57470,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
52714,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
44509,80,44509,80,84030,4287,79743,107,145,47,60,allow,1,0,Potential Threat
53548,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
53458,443,20818,443,7584,7094,490,14,123,7,7,allow,1,0,Potential Threat
49503,443,38675,443,1363701,35511,1328190,1382,271,476,906,allow,1,0,Potential Threat
50837,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65205,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
61323,23117,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
40501,443,64068,443,6517,1812,4705,21,255,11,10,allow,1,0,Potential Threat
51816,27721,33144,27721,70,70,0,2,8,2,0,allow,1,0,Potential Threat
6666,62078,0,0,60,60,0,1,0,1,0,deny,1,1,High Risk
64209,53,40539,53,291,94,197,2,29,1,1,allow,0,0,Normal
17786,44847,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
50609,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64045,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52732,443,31396,443,27467,22472,4995,85,42,45,40,allow,1,0,Potential Threat
65110,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65528,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62006,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
53209,443,56508,443,11086,2564,8522,42,186,21,21,allow,1,0,Potential Threat
49172,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
51918,27015,0,0,67,67,0,1,0,1,0,deny,0,1,Known Attack
43390,53,0,0,184,86,98,2,30,1,1,allow,0,0,Normal
58481,15503,0,0,146,146,0,1,0,1,0,deny,0,1,Known Attack
55577,53,12118,53,199,102,97,2,30,1,1,allow,0,0,Normal
50069,53,5416,53,174,89,85,2,30,1,1,allow,0,0,Normal
50234,53,63121,53,720,94,626,2,30,1,1,allow,1,0,Potential Threat
63646,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
65020,53,8823,53,184,94,90,2,31,1,1,allow,0,0,Normal
55646,14420,49852,14420,70,70,0,2,8,2,0,allow,1,0,Potential Threat
443,32698,0,0,89,89,0,1,0,1,0,deny,1,1,High Risk
53710,443,55386,443,499,425,74,4,0,3,1,allow,0,0,Normal
26900,443,4352,443,24703,16382,8321,49,21,28,21,allow,1,0,Potential Threat
49722,443,18328,443,9698,3026,6672,54,618,27,27,allow,1,0,Potential Threat
65446,53,45033,53,204,104,100,2,30,1,1,allow,0,0,Normal
58509,21247,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49996,53,8571,53,183,94,89,2,30,1,1,allow,0,0,Normal
39959,23117,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
37653,5223,43344,5223,142,142,0,1,5,1,0,allow,1,0,Potential Threat
56112,53,63106,53,199,102,97,2,30,1,1,allow,1,0,Potential Threat
56109,53,22951,53,177,94,83,2,30,1,1,allow,0,0,Normal
50116,22,50116,22,152,66,86,2,9,1,1,allow,0,0,Normal
65372,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62236,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
9267,80,6787,80,318,192,126,6,27,4,2,allow,1,0,Potential Threat
52080,80,40918,80,27100,21684,5416,39,38,25,14,allow,1,0,Potential Threat
57142,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
54276,37628,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
3077,50584,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
49683,53,44598,53,262,94,168,2,29,1,1,allow,0,0,Normal
56268,44847,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
52603,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
55828,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59700,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
18652,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
43584,24748,0,0,156,156,0,1,0,1,0,deny,1,1,High Risk
53666,50321,61664,50321,736,490,246,8,17,4,4,allow,1,0,Potential Threat
50458,53,29574,53,177,94,83,2,31,1,1,allow,0,0,Normal
42298,40005,17939,40005,263,182,81,2,30,1,1,allow,1,0,Potential Threat
63716,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
61614,53,61614,53,257,101,156,2,33,1,1,allow,0,0,Normal
54033,443,63656,443,190,70,120,4,15,2,2,allow,1,0,Potential Threat
46899,443,24525,443,70,70,0,1,5,1,0,allow,0,0,Normal
2305,35440,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
59833,48817,0,0,107,107,0,1,0,1,0,deny,1,1,High Risk
49592,53,47137,53,177,94,83,2,30,1,1,allow,0,0,Normal
62406,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
51975,443,14807,443,29510,15378,14132,76,216,35,41,allow,1,0,Potential Threat
50439,64147,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
3524,25174,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
60376,443,21896,443,9379,2092,7287,21,126,9,12,allow,1,0,Potential Threat
49678,80,44529,80,1977,921,1056,9,15,5,4,allow,0,0,Normal
46799,443,46799,443,22215,2460,19755,39,198,15,24,allow,1,0,Potential Threat
2541,51505,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
56470,28678,7618,28678,1806,1806,0,22,224,22,0,allow,1,0,Potential Threat
50622,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
25348,23,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
37672,5223,41244,5223,220,220,0,3,6,3,0,allow,1,0,Potential Threat
49439,443,14852,443,9495,2281,7214,22,78,11,11,allow,1,0,Potential Threat
60474,53,36065,53,195,94,101,2,30,1,1,allow,0,0,Normal
49418,27018,21489,27018,255,78,177,2,31,1,1,allow,1,0,Potential Threat
61280,26467,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
61845,11392,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
51978,80,26908,80,4612,3409,1203,14,25,9,5,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
51969,80,59733,80,366,240,126,7,25,5,2,allow,0,0,Normal
52063,7886,16483,7886,70,70,0,1,5,1,0,allow,0,0,Normal
50378,53,26291,53,199,102,97,2,29,1,1,allow,0,0,Normal
11136,19910,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
51805,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
5223,61002,0,0,161,161,0,1,0,1,0,deny,1,1,High Risk
55590,53,20424,53,177,94,83,2,30,1,1,allow,0,0,Normal
61546,443,4493,443,208,60,148,4,13,2,2,allow,0,0,Normal
56724,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
50788,48817,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49428,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
33871,34476,0,0,137,137,0,1,0,1,0,deny,1,1,High Risk
57173,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
50811,443,33324,443,2719275,48822,2670453,2459,127,689,1770,allow,1,0,Potential Threat
65107,53,22367,53,266,87,179,4,35,2,2,allow,0,0,Normal
49742,53,64876,53,223,102,121,2,30,1,1,allow,1,0,Potential Threat
58550,21247,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
55069,53,19618,53,195,102,93,2,31,1,1,allow,0,0,Normal
58077,36653,14563,36653,204,64,140,4,10,2,2,allow,1,0,Potential Threat
17750,44597,35749,44597,481,150,331,2,1200,1,1,allow,1,0,Potential Threat
28699,53,53419,53,278,86,192,2,30,1,1,allow,1,0,Potential Threat
56551,53,25599,53,225,102,123,2,30,1,1,allow,0,0,Normal
53791,53,19031,53,102,102,0,1,30,1,0,allow,0,0,Normal
57268,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
51755,5900,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
50413,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
53987,57470,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
64016,53,50450,53,183,94,89,2,30,1,1,allow,0,0,Normal
30303,30303,0,0,181,181,0,1,0,1,0,deny,1,1,High Risk
38118,443,33958,443,574857,27894,546963,745,57,346,399,allow,1,0,Potential Threat
60868,443,49136,443,9660,2402,7258,27,46,15,12,allow,1,0,Potential Threat
50265,64304,32485,64304,970,598,372,14,1201,8,6,allow,1,0,Potential Threat
59962,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49168,53,56952,53,196,102,94,2,30,1,1,allow,0,0,Normal
58501,44847,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
39802,443,21011,443,3025,1958,1067,26,49,14,12,allow,1,0,Potential Threat
50560,443,20442,443,17710,10880,6830,44,271,25,19,allow,1,0,Potential Threat
52170,443,36243,443,7228,1589,5639,22,362,11,11,allow,1,0,Potential Threat
60666,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
41210,443,59857,443,78,78,0,1,5,1,0,allow,1,0,Potential Threat
53049,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52097,443,1702,443,11181,7329,3852,39,53,20,19,allow,1,0,Potential Threat
56811,44008,31634,44008,3034,1547,1487,12,16,7,5,allow,1,0,Potential Threat
53453,2767,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
56786,53,65502,53,817,102,715,2,30,1,1,allow,1,0,Potential Threat
56407,53,58288,53,216,102,114,2,29,1,1,allow,0,0,Normal
57470,31566,19027,31566,481,150,331,2,1199,1,1,allow,1,0,Potential Threat
27081,10197,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
51427,80,51427,80,22364,4125,18239,41,26,19,22,allow,1,0,Potential Threat
9104,443,36522,443,6240,1399,4841,24,44,12,12,allow,1,0,Potential Threat
49009,53,49009,53,172,76,96,2,30,1,1,allow,0,0,Normal
61278,56205,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
49253,53,20812,53,198,101,97,2,30,1,1,allow,0,0,Normal
49608,53,63386,53,198,110,88,2,29,1,1,allow,1,0,Potential Threat
50817,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59147,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
49447,53,25197,53,248,102,146,2,29,1,1,allow,0,0,Normal
58819,1433,58819,1433,124,60,64,2,5,1,1,allow,1,0,Potential Threat
62820,53,62820,53,237,91,146,2,33,1,1,allow,1,0,Potential Threat
53717,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
39583,37965,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
15176,62413,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
50725,443,41613,443,6593,3522,3071,56,76,33,23,allow,1,0,Potential Threat
50580,80,50580,80,18727,8262,10465,44,18,23,21,allow,1,0,Potential Threat
60390,56494,64175,56494,70,70,0,2,8,2,0,allow,1,0,Potential Threat
50623,443,54546,443,13392,11220,2172,31,53,19,12,allow,1,0,Potential Threat
56131,53,31536,53,245,94,151,2,30,1,1,allow,0,0,Normal
50449,443,5504,443,7588,1850,5738,19,25,10,9,allow,1,0,Potential Threat
47640,443,10100,443,1058,571,487,10,38,6,4,allow,1,0,Potential Threat
64818,53,60686,53,179,94,85,2,30,1,1,allow,0,0,Normal
45601,443,27195,443,5378,984,4394,18,17,10,8,allow,1,0,Potential Threat
16387,64374,0,0,60,60,0,1,61,1,0,allow,1,0,Potential Threat
52611,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
60469,60092,63327,60092,70,70,0,1,5,1,0,allow,1,0,Potential Threat
65428,53,32499,53,190,97,93,2,31,1,1,allow,0,0,Normal
54374,443,44819,443,9131,3499,5632,39,24,21,18,allow,1,0,Potential Threat
53067,4040,59736,4040,115,115,0,1,31,1,0,allow,1,0,Potential Threat
64472,53,59070,53,183,94,89,2,31,1,1,allow,0,0,Normal
50432,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
64023,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
60380,443,29465,443,70,70,0,1,5,1,0,allow,0,0,Normal
51122,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
0,0,0,0,82,82,0,1,0,1,0,deny,1,1,High Risk
54389,28543,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49238,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56067,25174,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
64643,53,40117,53,177,94,83,2,30,1,1,allow,0,0,Normal
55940,53,15244,53,168,86,82,2,30,1,1,allow,0,0,Normal
58888,23718,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56742,443,47140,443,8007,1987,6020,20,15,11,9,allow,1,0,Potential Threat
59911,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
44147,64147,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
59736,53,9602,53,571,166,405,2,29,1,1,allow,0,0,Normal
38464,443,38464,443,33734,3007,30727,53,90,29,24,allow,1,0,Potential Threat
59101,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62902,32468,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
44913,443,18458,443,414,140,274,7,27,3,4,allow,0,0,Normal
50907,443,12062,443,124,64,60,2,15,1,1,allow,0,0,Normal
56450,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
56354,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65036,53,28927,53,214,110,104,2,30,1,1,allow,0,0,Normal
53716,443,15837,443,70,70,0,1,5,1,0,allow,0,0,Normal
63171,5228,60967,5228,3535,1973,1562,36,3961,18,18,allow,1,0,Potential Threat
10669,49756,0,0,60,60,0,1,0,1,0,deny,1,1,High Risk
56467,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
61916,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
57277,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
28275,80,28275,80,303421,10894,292527,324,26,116,208,allow,1,0,Potential Threat
55039,443,37835,443,19775,1890,17885,40,80,17,23,allow,1,0,Potential Threat
32909,443,28727,443,160821,7879,152942,201,141,88,113,allow,1,0,Potential Threat
56872,53,25005,53,443,182,261,6,29,3,3,allow,0,0,Normal
62408,50584,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
58004,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64249,53,6288,53,181,94,87,2,33,1,1,allow,0,0,Normal
7634,80,7634,80,1845,523,1322,10,15,6,4,allow,1,0,Potential Threat
58648,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
62799,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
53751,22266,31272,22266,754,502,252,11,20,7,4,allow,1,0,Potential Threat
64639,3389,64639,3389,3409,1454,1955,16,16,8,8,allow,1,0,Potential Threat
64022,53,20960,53,194,99,95,2,1,1,1,allow,0,0,Normal
49594,22114,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
60251,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
37420,44847,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
59379,443,58325,443,4518,1784,2734,30,23,15,15,allow,1,0,Potential Threat
